id,customerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,FREQ_Tenure,FREQ_MonthlyCharges,FREQ_TotalCharges,charges_deviation,monthly_to_total_ratio,avg_monthly_charges,tenure_contract_ratio,has_PhoneService,has_MultipleLines,has_OnlineSecurity,has_OnlineBackup,has_DeviceProtection,has_TechSupport,has_StreamingTV,has_StreamingMovies,n_services,has_internet,has_streaming,has_security,service_ratio,charge_per_service,total_per_service,ORIG_proba_Gender,ORIG_proba_SeniorCitizen,ORIG_proba_Partner,ORIG_proba_Dependents,ORIG_proba_PhoneService,ORIG_proba_MultipleLines,ORIG_proba_InternetService,ORIG_proba_OnlineSecurity,ORIG_proba_OnlineBackup,ORIG_proba_DeviceProtection,ORIG_proba_TechSupport,ORIG_proba_StreamingTV,ORIG_proba_StreamingMovies,ORIG_proba_Contract,ORIG_proba_PaperlessBilling,ORIG_proba_PaymentMethod,ORIG_proba_Tenure,ORIG_proba_MonthlyCharges,ORIG_proba_TotalCharges,pctrank_churner_TC,pctrank_nonchurner_TC,pctrank_churn_gap_TC,zscore_churn_gap_TC,zscore_nonchurner_TC,resid_IS_MC,cond_pctrank_IS_TC,cond_pctrank_C_TC,dist_To_ch_q25,dist_To_nc_q25,qdist_gap_q25,dist_To_ch_q50,dist_To_nc_q50,qdist_gap_q50,dist_To_ch_q75,dist_To_nc_q75,qdist_gap_q75,tenure_first_digit,tenure_last_digit,tenure_mod10,tenure_mod12,tenure_num_digits,tenure_is_multiple_10,tenure_rounded_10,tenure_dev_from_round10,tenure_years,tenure_months_in_year,mc_first_digit,mc_last_digit,mc_mod10,mc_mod100,mc_num_digits,mc_is_multiple_10,mc_is_multiple_50,mc_rounded_10,mc_fractional,mc_dev_from_round10,mc_per_digit,tc_first_digit,tc_last_digit,tc_mod10,tc_mod100,tc_num_digits,tc_is_multiple_10,tc_is_multiple_100,tc_rounded_100,tc_fractional,tc_dev_from_round100,tc_per_digit,BG_Contract_InternetService,BG_Contract_PaymentMethod,BG_Contract_OnlineSecurity,BG_Contract_TechSupport,BG_Contract_PaperlessBilling,BG_InternetService_PaymentMethod,BG_InternetService_OnlineSecurity,BG_InternetService_TechSupport,BG_InternetService_PaperlessBilling,BG_PaymentMethod_OnlineSecurity,BG_PaymentMethod_TechSupport,BG_PaymentMethod_PaperlessBilling,BG_OnlineSecurity_TechSupport,BG_OnlineSecurity_PaperlessBilling,BG_TechSupport_PaperlessBilling,TG_Contract_InternetService_PaymentMethod,TG_Contract_InternetService_OnlineSecurity,TG_Contract_PaymentMethod_OnlineSecurity,TG_InternetService_PaymentMethod_OnlineSecurity,churn_probability,risk_level
5484,4419-UJMUS,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.35,6856.45,0.01348857,0.0005679398,7.099247e-05,1.3,0.014487892,97.94929,0.6875934,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.625,16.558332,1142.7417,0.26438403,0.23695375,0.19897398,0.15187612,0.2679803,0.28786612,0.42086187,0.4193779,0.4013104,0.3895631,0.15160704,0.30537832,0.30049932,0.028697573,0.33803663,0.45742995,0.093333334,0.33333334,0.5,0.973913,0.93380046,0.040112555,0.9414298,1.8317925,7.6821184,0.89722675,0.8541667,6712.1,6285.35,-426.75,6116.15,5170.3,-945.8501,4487.725,2589.675,-1898.05,6,9,9,9,2,0.0,70.0,1.0,5,9,9,5,9.0,99.0,2,0.0,0.0,100.0,0.3499999999999943,0.6500000000000057,49.650174912543726,6,5,6.0,56.0,4,0.0,0.0,6900.0,0.4499999999998181,43.55000000000018,1713.6840789802548,Two year_Fiber optic,Two year_Electronic check,Two year_No,Two year_Yes,Two year_Yes,Fiber optic_Electronic check,Fiber optic_No,Fiber optic_Yes,Fiber optic_Yes,Electronic check_No,Electronic check_Yes,Electronic check_Yes,No_Yes,No_Yes,Yes_Yes,Two year_Fiber optic_Electronic check,Two year_Fiber optic_No,Two year_Electronic check_No,Fiber optic_Electronic check_No,0.1580574931576848,Low
6457,2233-TXSIU,Male,0,Yes,Yes,17,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),44.45,792.15,0.012352691,0.0012778646,7.099247e-05,36.5,0.056042362,44.008335,0.3740374,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.375,11.1125,198.0375,0.26438403,0.23695375,0.19897398,0.15187612,0.24150269,0.24150269,0.18688694,0.14417745,0.4013104,0.22792608,0.4175388,0.30537832,0.3360397,0.11082694,0.1602258,0.14921682,0.27027026,0.14285715,0.5,0.51304346,0.3075622,0.20548126,0.35176992,-0.7565692,-13.666004,0.34917355,0.22666667,647.8,221.05,-426.75,51.85,894.0,842.15,1576.575,3474.625,1898.05,1,7,7,5,2,0.0,20.0,3.0,1,5,4,5,4.0,44.0,2,0.0,0.0,40.0,0.45000000000000284,4.450000000000003,22.213893053473267,7,5,2.0,92.0,3,0.0,0.0,800.0,0.14999999999997726,7.850000000000023,263.96201266244583,One year_DSL,One year_Credit card (automatic),One year_Yes,One year_No,One year_No,DSL_Credit card (automatic),DSL_Yes,DSL_No,DSL_No,Credit card (automatic)_Yes,Credit card (automatic)_No,Credit card (automatic)_No,Yes_No,Yes_No,No_No,One year_DSL_Credit card (automatic),One year_DSL_Yes,One year_Credit card (automatic)_Yes,DSL_Credit card (automatic)_Yes,0.14594254922121763,Low
1890,6770-XUAGN,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.0,21.0,0.08703677,0.00070992473,7.099247e-05,0.0,0.95454544,10.5,0.045454547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,10.5,10.5,0.26633346,0.23695375,0.19897398,0.15187612,0.2679803,0.25027934,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.42746615,0.33803663,0.45742995,0.61601645,0.0,0.5,0.03076923,0.020777965,0.009991266,0.27678746,-1.0857111,-0.114785835,0.115384616,0.041397154,123.35,550.1,426.74997,719.3,1665.15,945.85004,2347.725,4245.775,1898.0498,1,1,1,1,1,0.0,0.0,1.0,0,1,2,0,1.0,21.0,2,0.0,0.0,20.0,0.0,1.0,10.494752623688157,2,0,1.0,21.0,2,0.0,0.0,0.0,0.0,21.0,10.494752623688157,Month-to-month_No,Month-to-month_Electronic check,Month-to-month_No internet service,Month-to-month_No internet service,Month-to-month_Yes,No_Electronic check,No_No internet service,No_No internet service,No_Yes,Electronic check_No internet service,Electronic check_No internet service,Electronic check_Yes,No internet service_No internet service,No internet service_Yes,No internet service_Yes,Month-to-month_No_Electronic check,Month-to-month_No_No internet service,Month-to-month_Electronic check_No internet service,No_Electronic check_No internet service,0.3044448159635067,Medium
3145,2919-HBCJO,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.65,333.6,0.024989352,0.0002839699,7.099247e-05,27.0,0.2290795,66.72,0.0515132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.25,25.55,111.2,0.26633346,0.23695375,0.32771084,0.31352717,0.2679803,0.25027934,0.42086187,0.4193779,0.21587463,0.3895631,0.4175388,0.33108714,0.3360397,0.42746615,0.33803663,0.16157556,0.43571427,0.5,0.5,0.36789298,0.17540468,0.1924883,0.307183,-0.9522873,-15.017881,0.1761827,0.37904269,189.25,237.5,48.25,406.7,1352.55,945.85004,2035.125,3933.175,1898.05,4,4,4,4,1,0.0,0.0,4.0,0,4,7,5,6.0,76.0,2,0.0,0.0,80.0,0.6500000000000057,3.3499999999999943,38.305847076461774,3,6,3.0,33.0,3,0.0,0.0,300.0,0.6000000000000227,33.60000000000002,111.16294568477176,Month-to-month_Fiber optic,Month-to-month_Bank transfer (automatic),Month-to-month_No,Month-to-month_No,Month-to-month_Yes,Fiber optic_Bank transfer (automatic),Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Bank transfer (automatic)_No,Bank transfer (automatic)_No,Bank transfer (automatic)_Yes,No_No,No_Yes,No_Yes,Month-to-month_Fiber optic_Bank transfer (automatic),Month-to-month_Fiber optic_No,Month-to-month_Bank transfer (automatic)_No,Fiber optic_Bank transfer (automatic)_No,0.5480088964104652,High
2699,9508-ILZDG,Female,1,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.35,3190.25,0.009229022,0.00042595484,7.099247e-05,-85.65,0.030191932,91.15,0.34925526,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,0.625,16.058332,531.7083,0.26633346,0.41086957,0.32771084,0.31352717,0.2679803,0.28786612,0.42086187,0.4193779,0.21587463,0.3895631,0.15160704,0.30537832,0.3360397,0.42746615,0.33803663,0.45742995,0.125,0.0,0.5,0.82274246,0.65595555,0.16678691,0.58494824,0.2669867,4.6821184,0.5872757,0.8796895,3045.9,2619.15,-426.75,2449.95,1504.1,-945.85,821.525,1076.525,255.0,3,4,4,10,2,0.0,30.0,4.0,2,10,9,5,6.0,96.0,2,0.0,0.0,100.0,0.3499999999999943,3.6500000000000057,48.150924537731136,3,5,0.0,90.0,4,1.0,0.0,3200.0,0.25,9.75,797.3631592101974,Month-to-month_Fiber optic,Month-to-month_Electronic check,Month-to-month_No,Month-to-month_Yes,Month-to-month_Yes,Fiber optic_Electronic check,Fiber optic_No,Fiber optic_Yes,Fiber optic_Yes,Electronic check_No,Electronic check_Yes,Electronic check_Yes,No_Yes,No_Yes,Yes_Yes,Month-to-month_Fiber optic_Electronic check,Month-to-month_Fiber optic_No,Month-to-month_Electronic check_No,Fiber optic_Electronic check_No,0.3854838404804468,Medium
6308,5442-BHQNG,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.35,139.25,0.033792417,0.0012778646,7.099247e-05,-1.45,0.50160426,46.416668,0.028030833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.125,35.175,69.625,0.26633346,0.23695375,0.32771084,0.31352717,0.2679803,0.25027934,0.42086187,0.4193779,0.4013104,0.3895631,0.4175388,0.33108714,0.3360397,0.42746615,0.1602258,0.45742995,0.49197862,0.125,0.5,0.24615385,0.09398405,0.1521698,0.28828546,-1.0352397,-21.317883,0.079934746,0.23156533,5.1,431.85,426.75,601.05,1546.9,945.85004,2229.475,4127.525,1898.0498,2,2,2,2,1,0.0,0.0,2.0,0,2,7,5,0.0,70.0,2,1.0,0.0,70.0,0.3499999999999943,0.3499999999999943,35.15742128935532,1,5,9.0,39.0,3,0.0,0.0,100.0,0.25,39.25,46.40119960013329,Month-to-month_Fiber optic,Month-to-month_Electronic check,Month-to-month_No,Month-to-month_No,Month-to-month_No,Fiber optic_Electronic check,Fiber optic_No,Fiber optic_No,Fiber optic_No,Electronic check_No,Electronic check_No,Electronic check_No,No_No,No_No,No_No,Month-to-month_Fiber optic_Electronic check,Month-to-month_Fiber optic_No,Month-to-month_Electronic check_No,Fiber optic_Electronic check_No,0.461403239518404,Medium
3216,7250-EQKIY,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.45,50.45,0.08703677,0.0005679398,0.00021297742,0.0,0.98056364,25.225,0.019436346,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.25,16.816668,16.816668,0.26633346,0.23695375,0.19897398,0.15187612,0.2679803,0.25027934,0.18688694,0.4193779,0.4013104,0.22792608,0.4175388,0.33108714,0.3360397,0.42746615,0.1602258,0.19284603,0.61601645,0.5,1.0,0.080936454,0.043971974,0.03696448,0.27965102,-1.0731412,-7.666004,0.07334711,0.095084086,93.9,520.65,426.75003,689.85,1635.7,945.85,2318.275,4216.325,1898.0503,1,1,1,1,1,0.0,0.0,1.0,0,1,5,5,0.0,50.0,2,1.0,1.0,50.0,0.45000000000000284,0.45000000000000284,25.212393803098454,5,5,0.0,50.0,2,1.0,0.0,100.0,0.45000000000000284,49.55,25.212393803098454,Month-to-month_DSL,Month-to-month_Mailed check,Month-to-month_No,Month-to-month_No,Month-to-month_No,DSL_Mailed check,DSL_No,DSL_No,DSL_No,Mailed check_No,Mailed check_No,Mailed check_No,No_No,No_No,No_No,Month-to-month_DSL_Mailed check,Month-to-month_DSL_No,Month-to-month_Mailed check_No,DSL_Mailed check_No,0.442437507212162,Medium
2849,6838-HVLXG,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,246.7,0.01661224,0.0039755786,0.00014198494,3.1,0.08195398,18.976923,0.5633803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,10.15,123.35,0.26633346,0.23695375,0.32771084,0.31352717,0.2679803,0.25027934,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.42746615,0.1602258,0.19284603,0.32323232,0.055555556,0.0,0.32441473,0.14109689,0.18331784,0.29873332,-0.9893779,-0.81478584,0.33333334,0.32341528,102.35,324.4,222.04999,493.6,1439.45,945.85,2122.025,4020.075,1898.05,1,2,2,0,2,0.0,10.0,2.0,1,0,2,3,0.0,20.0,2,1.0,0.0,20.0,0.3000000000000007,0.3000000000000007,10.144927536231885,2,7,6.0,46.0,3,0.0,0.0,200.0,0.6999999999999886,46.69999999999999,82.20593135621459,Month-to-month_No,Month-to-month_Mailed check,Month-to-month_No internet service,Month-to-month_No internet service,Month-to-month_No,No_Mailed check,No_No internet service,No_No internet service,No_No,Mailed check_No internet service,Mailed check_No internet service,Mailed check_No,No internet service_No internet service,No internet service_No,No internet service_No,Month-to-month_No_Mailed check,Month-to-month_No_No internet service,Month-to-month_Mailed check_No internet service,No_Mailed check_No internet service,0.15042539406567812,Low
7033,9767-FFLEM,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.5,2625.25,0.008377112,0.0015618345,7.099247e-05,-15.75,0.026463589,67.3141,0.53900707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.125,34.75,1312.625,0.26438403,0.23695375,0.32771084,0.31352717,0.2679803,0.25027934,0.42086187,0.4193779,0.4013104,0.3895631,0.4175388,0.33108714,0.3360397,0.42746615,0.33803663,0.14921682,0.22,0.16666667,0.5,0.77525085,0.60594344,0.16930741,0.5300107,0.025833672,-22.167881,0.53017944,0.8279431,2480.9,2054.15,-426.75,1884.95,939.1,-945.85,256.525,1641.525,1385.0,3,8,8,2,2,0.0,40.0,2.0,3,2,6,5,9.0,69.0,2,0.0,0.0,70.0,0.5,0.5,34.732633683158426,2,5,5.0,25.0,4,0.0,0.0,2600.0,0.25,25.25,656.1484628842788,Month-to-month_Fiber optic,Month-to-month_Credit card (automatic),Month-to-month_No,Month-to-month_No,Month-to-month_Yes,Fiber optic_Credit card (automatic),Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Credit card (automatic)_No,Credit card (automatic)_No,Credit card (automatic)_Yes,No_No,No_Yes,No_Yes,Month-to-month_Fiber optic_Credit card (automatic),Month-to-month_Fiber optic_No,Month-to-month_Credit card (automatic)_No,Fiber optic_Credit card (automatic)_No,0.36406845040619373,Medium
1552,2245-ADZFJ,Female,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.55,2471.6,0.009229022,0.0017038194,7.099247e-05,-25.45,0.032577045,77.2375,0.38013488,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.75,11.507143,353.08572,0.26633346,0.23695375,0.19897398,0.15187612,0.2679803,0.28786612,0.18688694,0.4193779,0.21587463,0.3895631,0.15160704,0.30537832,0.30049932,0.028697573,0.1602258,0.16157556,0.21428572,0.22222222,0.5,0.76254183,0.5924136,0.17012823,0.5150706,-0.03974715,22.433996,0.6446281,0.45535713,2327.25,1900.5,-426.75,1731.3,785.45,-945.85004,102.875,1795.175,1692.3,3,1,1,7,2,0.0,30.0,1.0,2,7,8,5,0.0,80.0,2,1.0,0.0,80.0,0.5499999999999972,0.5499999999999972,40.254872563718145,2,6,1.0,71.0,4,0.0,0.0,2500.0,0.599999999999909,28.40000000000009,617.7455636090976,Two year_DSL,Two year_Bank transfer (automatic),Two year_No,Two year_Yes,Two year_No,DSL_Bank transfer (automatic),DSL_No,DSL_Yes,DSL_No,Bank transfer (automatic)_No,Bank transfer (automatic)_Yes,Bank transfer (automatic)_No,No_Yes,No_No,Yes_No,Two year_DSL_Bank transfer (automatic),Two year_DSL_No,Two year_Bank transfer (automatic)_No,DSL_Bank transfer (automatic)_No,0.10794470715336502,Low
3694,1150-WFARN,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.75,7156.2,0.0139145255,0.0005679398,7.099247e-05,-130.05,0.01519449,105.238235,0.61047834,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.875,13.59375,894.525,0.26633346,0.23695375,0.19897398,0.15187612,0.2679803,0.28786612,0.42086187,0.14417745,0.4013104,0.22792608,0.15160704,0.30537832,0.30049932,0.028697573,0.33803663,0.14921682,0.10958904,0.0,0.5,0.9832776,0.9497463,0.03353131,0.97057587,1.9597317,17.082119,0.9233279,0.88095236,7011.85,6585.1,-426.75,6415.9,5470.05,-945.8501,4787.475,2889.425,-1898.05,6,7,7,7,2,0.0,70.0,3.0,5,7,1,5,8.0,8.0,3,0.0,0.0,110.0,0.75,1.25,36.2379206931023,7,2,6.0,56.0,4,0.0,0.0,7200.0,0.1999999999998181,43.80000000000018,1788.6028492876778,Two year_Fiber optic,Two year_Credit card (automatic),Two year_Yes,Two year_Yes,Two year_Yes,Fiber optic_Credit card (automatic),Fiber optic_Yes,Fiber optic_Yes,Fiber optic_Yes,Credit card (automatic)_Yes,Credit card (automatic)_Yes,Credit card (automatic)_Yes,Yes_Yes,Yes_Yes,Yes_Yes,Two year_Fiber optic_Credit card (automatic),Two year_Fiber optic_Yes,Two year_Credit card (automatic)_Yes,Fiber optic_Credit card (automatic)_Yes,0.14819260872900486,Low
4253,9054-FOWNV,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.75,1885.15,0.012778645,0.0002839699,0.00014198494,-67.35,0.047053523,81.96304,0.24512535,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.5,17.75,377.03,0.26438403,0.23695375,0.19897398,0.15187612,0.2679803,0.28786612,0.42086187,0.4193779,0.4013104,0.22792608,0.4175388,0.30537832,0.3360397,0.42746615,0.33803663,0.45742995,0.3188406,0.0,0.5,0.70167226,0.5349118,0.16676044,0.45804736,-0.29005545,-2.9178815,0.4274062,0.72833115,1740.8,1314.05,-426.75,1144.85,199.0,-945.85,483.575,2381.625,1898.05,2,2,2,10,2,0.0,20.0,2.0,1,10,8,5,8.0,88.0,2,0.0,0.0,90.0,0.75,1.25,44.3528235882059,1,5,5.0,85.0,4,0.0,0.0,1900.0,0.15000000000009095,14.849999999999909,471.16970757310673,Month-to-month_Fiber optic,Month-to-month_Electronic check,Month-to-month_No,Month-to-month_No,Month-to-month_Yes,Fiber optic_Electronic check,Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Electronic check_No,Electronic check_No,Electronic check_Yes,No_No,No_Yes,No_Yes,Month-to-month_Fiber optic_Electronic check,Month-to-month_Fiber optic_No,Month-to-month_Electronic check_No,Fiber optic_Electronic check_No,0.4868220426142216,Medium
894,7997-EASSD,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),81.2,4965.1,0.0102229165,0.0002839699,7.099247e-05,-150.5,0.016350858,77.57969,0.76642334,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.375,20.3,1241.275,0.26633346,0.23695375,0.19897398,0.31352717,0.2679803,0.28786612,0.42086187,0.4193779,0.4013104,0.3895631,0.15160704,0.33108714,0.3360397,0.11082694,0.33803663,0.14921682,0.05263158,0.5,0.5,0.91237456,0.80502534,0.10734922,0.75752515,1.0245274,-10.467881,0.7340946,0.8,4820.75,4394.0,-426.75,4224.8,3278.95,-945.84985,2596.375,698.325,-1898.05,6,3,3,3,2,0.0,60.0,3.0,5,3,8,2,1.0,81.0,2,0.0,0.0,80.0,0.20000000000000284,1.2000000000000028,40.57971014492754,4,1,5.0,65.0,4,0.0,0.0,5000.0,0.1000000000003638,34.899999999999636,1240.9647588102973,One year_Fiber optic,One year_Credit card (automatic),One year_No,One year_Yes,One year_Yes,Fiber optic_Credit card (automatic),Fiber optic_No,Fiber optic_Yes,Fiber optic_Yes,Credit card (automatic)_No,Credit card (automatic)_Yes,Credit card (automatic)_Yes,No_Yes,No_Yes,Yes_Yes,One year_Fiber optic_Credit card (automatic),One year_Fiber optic_No,One year_Credit card (automatic)_No,Fiber optic_Credit card (automatic)_No,0.14542167587205768,Low
6436,7560-QJAVJ,Female,0,No,No,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45,0.016896209,0.0012778646,7.099247e-05,17.45,0.014238567,78.72465,0.86848634,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.75,11.3714285,798.49286,0.26633346,0.23695375,0.32771084,0.31352717,0.2679803,0.25027934,0.18688694,0.14417745,0.4013104,0.22792608,0.15160704,0.30537832,0.30049932,0.028697573,0.1602258,0.16157556,0.09090909,0.4,0.5,0.93846154,0.8463397,0.09212184,0.81823355,1.2910122,21.483995,0.9483471,0.70238096,5445.1,5018.35,-426.75,4849.15,3903.3,-945.84985,3220.725,1322.675,-1898.05,7,0,0,10,2,1.0,70.0,0.0,5,10,7,6,9.0,79.0,2,0.0,0.0,80.0,0.5999999999999943,0.4000000000000057,39.78010994502748,5,5,9.0,89.0,4,0.0,0.0,5600.0,0.4499999999998181,10.550000000000182,1397.0132466883279,Two year_DSL,Two year_Bank transfer (automatic),Two year_Yes,Two year_Yes,Two year_No,DSL_Bank transfer (automatic),DSL_Yes,DSL_Yes,DSL_No,Bank transfer (automatic)_Yes,Bank transfer (automatic)_Yes,Bank transfer (automatic)_No,Yes_Yes,Yes_No,Yes_No,Two year_DSL_Bank transfer (automatic),Two year_DSL_Yes,Two year_Bank transfer (automatic)_Yes,DSL_Bank transfer (automatic)_Yes,0.10253362113144249,Low
2892,2668-TZSPS,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,20.45,0.08703677,0.0044015334,0.00035496237,0.0,0.9533799,10.225,0.046620045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,10.225,10.225,0.26438403,0.23695375,0.32771084,0.31352717,0.2679803,0.25027934,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.42746615,0.1602258,0.19284603,0.61601645,0.0,0.0,0.024749164,0.018120319,0.006628845,0.276734,-1.0859458,-0.6647858,0.09615385,0.033635188,123.9,550.65,426.75003,719.85,1665.7,945.85,2348.275,4246.325,1898.0503,1,1,1,1,1,0.0,0.0,1.0,0,1,2,5,0.0,20.0,2,1.0,0.0,20.0,0.4499999999999993,0.4499999999999993,10.219890054972513,2,5,0.0,20.0,2,1.0,0.0,0.0,0.4499999999999993,20.45,10.219890054972513,Month-to-month_No,Month-to-month_Mailed check,Month-to-month_No internet service,Month-to-month_No internet service,Month-to-month_No,No_Mailed check,No_No internet service,No_No internet service,No_No,Mailed check_No internet service,Mailed check_No internet service,Mailed check_No,No internet service_No internet service,No internet service_No,No internet service_No,Month-to-month_No_Mailed check,Month-to-month_No_No internet service,Month-to-month_Mailed check_No internet service,No_Mailed check_No internet service,0.32030305452644825,Medium
2005,9139-WQQDY,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,100.45,4941.8,0.009371007,0.0008519097,7.099247e-05,19.75,0.020322489,98.836,0.48299655,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,0.625,16.741667,823.63336,0.26633346,0.23695375,0.19897398,0.15187612,0.2679803,0.28786612,0.42086187,0.4193779,0.21587463,0.3895631,0.4175388,0.30537832,0.30049932,0.11082694,0.1602258,0.19284603,0.27083334,0.0,0.5,0.91237456,0.8033341,0.10904044,0.7552596,1.0145825,8.782119,0.72920066,0.79333335,4797.45,4370.7,-426.75,4201.5,3255.65,-945.8501,2573.075,675.025,-1898.0499,4,9,9,1,2,0.0,50.0,1.0,4,1,1,5,0.0,0.0,3,1.0,1.0,100.0,0.45000000000000284,0.45000000000000284,33.47217594135289,4,8,1.0,41.0,4,0.0,0.0,4900.0,0.8000000000001819,41.80000000000018,1235.141214696326,One year_Fiber optic,One year_Mailed check,One year_No,One year_No,One year_No,Fiber optic_Mailed check,Fiber optic_No,Fiber optic_No,Fiber optic_No,Mailed check_No,Mailed check_No,Mailed check_No,No_No,No_No,No_No,One year_Fiber optic_Mailed check,One year_Fiber optic_No,One year_Mailed check_No,Fiber optic_Mailed check_No,0.252312621101737,Medium
5470,6726-NNFWD,Female,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),89.45,6435.25,0.024137441,0.0011358795,7.099247e-05,84.3,0.013897845,89.37847,0.7849641,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.5,17.89,1287.05,0.26633346,0.41086957,0.19897398,0.31352717,0.2679803,0.25027934,0.42086187,0.4193779,0.21587463,0.22792608,0.4175388,0.33108714,0.30049932,0.028697573,0.1602258,0.14921682,0.04225352,0.4,0.5,0.96722406,0.9101232,0.057100832,0.9004746,1.6520162,-2.2178817,0.85318106,0.78869045,6290.9,5864.15,-426.75,5694.95,4749.1,-945.8501,4066.525,2168.475,-1898.0498,7,1,1,11,2,0.0,70.0,1.0,5,11,8,5,9.0,89.0,2,0.0,0.0,90.0,0.45000000000000284,0.5499999999999972,44.702648675662175,6,5,5.0,35.0,4,0.0,0.0,6400.0,0.25,35.25,1608.4103974006498,Two year_Fiber optic,Two year_Credit card (automatic),Two year_No,Two year_No,Two year_No,Fiber optic_Credit card (automatic),Fiber optic_No,Fiber optic_No,Fiber optic_No,Credit card (automatic)_No,Credit card (automatic)_No,Credit card (automatic)_No,No_No,No_No,No_No,Two year_Fiber optic_Credit card (automatic),Two year_Fiber optic_No,Two year_Credit card (automatic)_No,Fiber optic_Credit card (automatic)_No,0.1181712516117841,Low
